trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
36235A746B1674,16:20:00,16:20:00,26733,1,"",0,0,0
36235A746B1674,16:22:00,16:22:00,26729,2,"",0,0,0.53805416580964
36235A746B1674,16:31:00,16:31:00,26731,3,"",0,0,5.5819106855975
36236A746B1674,05:45:00,05:45:00,26733,1,"",0,0,0
36236A746B1674,05:47:00,05:47:00,26729,2,"",0,0,0.53805416580964
36236A746B1674,05:56:00,05:56:00,26731,3,"",0,0,5.5819106855975
36237A746B1674,17:40:00,17:40:00,26733,1,"",0,0,0
36237A746B1674,17:42:00,17:42:00,26729,2,"",0,0,0.53805416580964
36237A746B1674,17:51:00,17:51:00,26731,3,"",0,0,5.5819106855975
36238A746B1674,08:05:00,08:05:00,26733,1,"",0,0,0
36238A746B1674,08:07:00,08:07:00,26729,2,"",0,0,0.53805416580964
36238A746B1674,08:16:00,08:16:00,26731,3,"",0,0,5.5819106855975
36239A746B1674,19:00:00,19:00:00,26733,1,"",0,0,0
36239A746B1674,19:02:00,19:02:00,26729,2,"",0,0,0.53805416580964
36239A746B1674,19:11:00,19:11:00,26731,3,"",0,0,5.5819106855975
36240A746B1674,10:20:00,10:20:00,26733,1,"",0,0,0
36240A746B1674,10:22:00,10:22:00,26729,2,"",0,0,0.53805416580964
36240A746B1674,10:31:00,10:31:00,26731,3,"",0,0,5.5819106855975
36241A746B1674,20:00:00,20:00:00,26733,1,"",0,0,0
36241A746B1674,20:02:00,20:02:00,26729,2,"",0,0,0.53805416580964
36241A746B1674,20:11:00,20:11:00,26731,3,"",0,0,5.5819106855975
36242A746B1674,11:20:00,11:20:00,26733,1,"",0,0,0
36242A746B1674,11:22:00,11:22:00,26729,2,"",0,0,0.53805416580964
36242A746B1674,11:31:00,11:31:00,26731,3,"",0,0,5.5819106855975
36243A746B1674,21:00:00,21:00:00,26733,1,"",0,0,0
36243A746B1674,21:02:00,21:02:00,26729,2,"",0,0,0.53805416580964
36243A746B1674,21:11:00,21:11:00,26731,3,"",0,0,5.5819106855975
36244A746B1674,12:20:00,12:20:00,26733,1,"",0,0,0
36244A746B1674,12:22:00,12:22:00,26729,2,"",0,0,0.53805416580964
36244A746B1674,12:31:00,12:31:00,26731,3,"",0,0,5.5819106855975
36245A746B1674,22:10:00,22:10:00,26733,1,"",0,0,0
36245A746B1674,22:12:00,22:12:00,26729,2,"",0,0,0.53805416580964
36245A746B1674,22:21:00,22:21:00,26731,3,"",0,0,5.5819106855975
36246A746B1674,13:20:00,13:20:00,26733,1,"",0,0,0
36246A746B1674,13:22:00,13:22:00,26729,2,"",0,0,0.53805416580964
36246A746B1674,13:31:00,13:31:00,26731,3,"",0,0,5.5819106855975
36247A746B1674,00:00:00,00:00:00,26733,1,"",0,0,0
36247A746B1674,00:02:00,00:02:00,26729,2,"",0,0,0.53805416580964
36247A746B1674,00:11:00,00:11:00,26731,3,"",0,0,5.5819106855975
36248A746B1674,14:20:00,14:20:00,26733,1,"",0,0,0
36248A746B1674,14:22:00,14:22:00,26729,2,"",0,0,0.53805416580964
36248A746B1674,14:31:00,14:31:00,26731,3,"",0,0,5.5819106855975
36249A746B1674,02:15:00,02:15:00,26733,1,"",0,0,0
36249A746B1674,02:17:00,02:17:00,26729,2,"",0,0,0.53805416580964
36249A746B1674,02:26:00,02:26:00,26731,3,"",0,0,5.5819106855975
36250A746B1674,15:40:00,15:40:00,26733,1,"",0,0,0
36250A746B1674,15:42:00,15:42:00,26729,2,"",0,0,0.53805416580964
36250A746B1674,15:51:00,15:51:00,26731,3,"",0,0,5.5819106855975
36251A746B1674,04:35:00,04:35:00,26733,1,"",0,0,0
36251A746B1674,04:37:00,04:37:00,26729,2,"",0,0,0.53805416580964
36251A746B1674,04:46:00,04:46:00,26731,3,"",0,0,5.5819106855975
36252A746B1674,17:00:00,17:00:00,26733,1,"",0,0,0
36252A746B1674,17:02:00,17:02:00,26729,2,"",0,0,0.53805416580964
36252A746B1674,17:11:00,17:11:00,26731,3,"",0,0,5.5819106855975
36253A746B1674,06:55:00,06:55:00,26733,1,"",0,0,0
36253A746B1674,06:57:00,06:57:00,26729,2,"",0,0,0.53805416580964
36253A746B1674,07:06:00,07:06:00,26731,3,"",0,0,5.5819106855975
36254A746B1674,18:20:00,18:20:00,26733,1,"",0,0,0
36254A746B1674,18:22:00,18:22:00,26729,2,"",0,0,0.53805416580964
36254A746B1674,18:31:00,18:31:00,26731,3,"",0,0,5.5819106855975
36255A746B1674,09:15:00,09:15:00,26733,1,"",0,0,0
36255A746B1674,09:17:00,09:17:00,26729,2,"",0,0,0.53805416580964
36255A746B1674,09:26:00,09:26:00,26731,3,"",0,0,5.5819106855975
36332A745B1674,18:53:00,18:53:00,26731,1,"",0,0,0
36332A745B1674,19:02:00,19:02:00,26729,2,"",0,0,5.0518979399056
36332A745B1674,19:04:00,19:04:00,26733,3,"",0,0,5.6035597048029
36333A745B1674,09:38:00,09:38:00,26731,1,"",0,0,0
36333A745B1674,09:47:00,09:47:00,26729,2,"",0,0,5.0518979399056
36333A745B1674,09:49:00,09:49:00,26733,3,"",0,0,5.6035597048029
36334A745B1674,20:08:00,20:08:00,26731,1,"",0,0,0
36334A745B1674,20:17:00,20:17:00,26729,2,"",0,0,5.0518979399056
36334A745B1674,20:19:00,20:19:00,26733,3,"",0,0,5.6035597048029
36335A745B1674,10:53:00,10:53:00,26731,1,"",0,0,0
36335A745B1674,11:02:00,11:02:00,26729,2,"",0,0,5.0518979399056
36335A745B1674,11:04:00,11:04:00,26733,3,"",0,0,5.6035597048029
36336A745B1674,21:23:00,21:23:00,26731,1,"",0,0,0
36336A745B1674,21:32:00,21:32:00,26729,2,"",0,0,5.0518979399056
36336A745B1674,21:34:00,21:34:00,26733,3,"",0,0,5.6035597048029
36337A745B1674,12:08:00,12:08:00,26731,1,"",0,0,0
36337A745B1674,12:11:00,12:11:00,26729,2,"",0,0,5.0518979399056
36337A745B1674,12:15:00,12:15:00,26733,3,"",0,0,5.6035597048029
36338A745B1674,22:38:00,22:38:00,26731,1,"",0,0,0
36338A745B1674,22:47:00,22:47:00,26729,2,"",0,0,5.0518979399056
36338A745B1674,22:49:00,22:49:00,26733,3,"",0,0,5.6035597048029
36339A745B1674,13:23:00,13:23:00,26731,1,"",0,0,0
36339A745B1674,13:32:00,13:32:00,26729,2,"",0,0,5.0518979399056
36339A745B1674,13:34:00,13:34:00,26733,3,"",0,0,5.6035597048029
36340A745B1674,23:53:00,23:53:00,26731,1,"",0,0,0
36340A745B1674,24:02:00,24:02:00,26729,2,"",0,0,5.0518979399056
36340A745B1674,24:04:00,24:04:00,26733,3,"",0,0,5.6035597048029
36341A745B1674,14:38:00,14:38:00,26731,1,"",0,0,0
36341A745B1674,14:47:00,14:47:00,26729,2,"",0,0,5.0518979399056
36341A745B1674,14:49:00,14:49:00,26733,3,"",0,0,5.6035597048029
36342A745B1674,02:26:00,02:26:00,26731,1,"",0,0,0
36342A745B1674,02:35:00,02:35:00,26729,2,"",0,0,5.0518979399056
36342A745B1674,02:40:00,02:40:00,26733,3,"",0,0,5.6035597048029
36343A745B1674,15:53:00,15:53:00,26731,1,"",0,0,0
36343A745B1674,16:02:00,16:02:00,26729,2,"",0,0,5.0518979399056
36343A745B1674,16:04:00,16:04:00,26733,3,"",0,0,5.6035597048029
36344A745B1674,05:21:00,05:21:00,26731,1,"",0,0,0
36344A745B1674,05:30:00,05:30:00,26729,2,"",0,0,5.0518979399056
36344A745B1674,05:35:00,05:35:00,26733,3,"",0,0,5.6035597048029
36345A745B1674,17:08:00,17:08:00,26731,1,"",0,0,0
36345A745B1674,17:17:00,17:17:00,26729,2,"",0,0,5.0518979399056
36345A745B1674,17:19:00,17:19:00,26733,3,"",0,0,5.6035597048029
36346A745B1674,07:38:00,07:38:00,26731,1,"",0,0,0
36346A745B1674,07:47:00,07:47:00,26729,2,"",0,0,5.0518979399056
36346A745B1674,07:49:00,07:49:00,26733,3,"",0,0,5.6035597048029
36347A745B1674,18:08:00,18:08:00,26731,1,"",0,0,0
36347A745B1674,18:17:00,18:17:00,26729,2,"",0,0,5.0518979399056
36347A745B1674,18:19:00,18:19:00,26733,3,"",0,0,5.6035597048029
36348A745B1674,08:53:00,08:53:00,26731,1,"",0,0,0
36348A745B1674,09:02:00,09:02:00,26729,2,"",0,0,5.0518979399056
36348A745B1674,09:04:00,09:04:00,26733,3,"",0,0,5.6035597048029
36349A745B1674,19:23:00,19:23:00,26731,1,"",0,0,0
36349A745B1674,19:32:00,19:32:00,26729,2,"",0,0,5.0518979399056
36349A745B1674,19:34:00,19:34:00,26733,3,"",0,0,5.6035597048029
36350A745B1674,10:08:00,10:08:00,26731,1,"",0,0,0
36350A745B1674,10:17:00,10:17:00,26729,2,"",0,0,5.0518979399056
36350A745B1674,10:19:00,10:19:00,26733,3,"",0,0,5.6035597048029
36351A745B1674,20:38:00,20:38:00,26731,1,"",0,0,0
36351A745B1674,20:47:00,20:47:00,26729,2,"",0,0,5.0518979399056
36351A745B1674,20:49:00,20:49:00,26733,3,"",0,0,5.6035597048029
36352A745B1674,11:23:00,11:23:00,26731,1,"",0,0,0
36352A745B1674,11:32:00,11:32:00,26729,2,"",0,0,5.0518979399056
36352A745B1674,11:34:00,11:34:00,26733,3,"",0,0,5.6035597048029
36353A745B1674,21:38:00,21:38:00,26731,1,"",0,0,0
36353A745B1674,21:47:00,21:47:00,26729,2,"",0,0,5.0518979399056
36353A745B1674,21:49:00,21:49:00,26733,3,"",0,0,5.6035597048029
36354A745B1674,12:23:00,12:23:00,26731,1,"",0,0,0
36354A745B1674,12:32:00,12:32:00,26729,2,"",0,0,5.0518979399056
36354A745B1674,12:34:00,12:34:00,26733,3,"",0,0,5.6035597048029
36355A745B1674,22:53:00,22:53:00,26731,1,"",0,0,0
36355A745B1674,23:02:00,23:02:00,26729,2,"",0,0,5.0518979399056
36355A745B1674,23:04:00,23:04:00,26733,3,"",0,0,5.6035597048029
36356A745B1674,13:38:00,13:38:00,26731,1,"",0,0,0
36356A745B1674,13:47:00,13:47:00,26729,2,"",0,0,5.0518979399056
36356A745B1674,13:49:00,13:49:00,26733,3,"",0,0,5.6035597048029
36357A745B1674,00:06:00,00:06:00,26731,1,"",0,0,0
36357A745B1674,00:15:00,00:15:00,26729,2,"",0,0,5.0518979399056
36357A745B1674,00:17:00,00:17:00,26733,3,"",0,0,5.6035597048029
36358A745B1674,14:53:00,14:53:00,26731,1,"",0,0,0
36358A745B1674,15:02:00,15:02:00,26729,2,"",0,0,5.0518979399056
36358A745B1674,15:04:00,15:04:00,26733,3,"",0,0,5.6035597048029
36359A745B1674,03:01:00,03:01:00,26731,1,"",0,0,0
36359A745B1674,03:10:00,03:10:00,26729,2,"",0,0,5.0518979399056
36359A745B1674,03:15:00,03:15:00,26733,3,"",0,0,5.6035597048029
36360A745B1674,16:08:00,16:08:00,26731,1,"",0,0,0
36360A745B1674,16:11:00,16:11:00,26729,2,"",0,0,5.0518979399056
36360A745B1674,16:15:00,16:15:00,26733,3,"",0,0,5.6035597048029
36361A745B1674,05:56:00,05:56:00,26731,1,"",0,0,0
36361A745B1674,06:05:00,06:05:00,26729,2,"",0,0,5.0518979399056
36361A745B1674,06:07:00,06:07:00,26733,3,"",0,0,5.6035597048029
36362A745B1674,17:23:00,17:23:00,26731,1,"",0,0,0
36362A745B1674,17:32:00,17:32:00,26729,2,"",0,0,5.0518979399056
36362A745B1674,17:34:00,17:34:00,26733,3,"",0,0,5.6035597048029
36363A745B1674,07:53:00,07:53:00,26731,1,"",0,0,0
36363A745B1674,08:02:00,08:02:00,26729,2,"",0,0,5.0518979399056
36363A745B1674,08:04:00,08:04:00,26733,3,"",0,0,5.6035597048029
36364A745B1674,18:23:00,18:23:00,26731,1,"",0,0,0
36364A745B1674,18:32:00,18:32:00,26729,2,"",0,0,5.0518979399056
36364A745B1674,18:34:00,18:34:00,26733,3,"",0,0,5.6035597048029
36365A745B1674,09:08:00,09:08:00,26731,1,"",0,0,0
36365A745B1674,09:17:00,09:17:00,26729,2,"",0,0,5.0518979399056
36365A745B1674,09:19:00,09:19:00,26733,3,"",0,0,5.6035597048029
36366A745B1674,19:38:00,19:38:00,26731,1,"",0,0,0
36366A745B1674,19:47:00,19:47:00,26729,2,"",0,0,5.0518979399056
36366A745B1674,19:49:00,19:49:00,26733,3,"",0,0,5.6035597048029
36367A745B1674,10:23:00,10:23:00,26731,1,"",0,0,0
36367A745B1674,10:32:00,10:32:00,26729,2,"",0,0,5.0518979399056
36367A745B1674,10:34:00,10:34:00,26733,3,"",0,0,5.6035597048029
36368A745B1674,20:53:00,20:53:00,26731,1,"",0,0,0
36368A745B1674,21:02:00,21:02:00,26729,2,"",0,0,5.0518979399056
36368A745B1674,21:04:00,21:04:00,26733,3,"",0,0,5.6035597048029
36369A745B1674,11:38:00,11:38:00,26731,1,"",0,0,0
36369A745B1674,11:47:00,11:47:00,26729,2,"",0,0,5.0518979399056
36369A745B1674,11:49:00,11:49:00,26733,3,"",0,0,5.6035597048029
36370A745B1674,22:08:00,22:08:00,26731,1,"",0,0,0
36370A745B1674,22:17:00,22:17:00,26729,2,"",0,0,5.0518979399056
36370A745B1674,22:19:00,22:19:00,26733,3,"",0,0,5.6035597048029
36371A745B1674,12:53:00,12:53:00,26731,1,"",0,0,0
36371A745B1674,12:56:00,12:56:00,26729,2,"",0,0,5.0518979399056
36371A745B1674,13:00:00,13:00:00,26733,3,"",0,0,5.6035597048029
36372A745B1674,23:23:00,23:23:00,26731,1,"",0,0,0
36372A745B1674,23:32:00,23:32:00,26729,2,"",0,0,5.0518979399056
36372A745B1674,23:34:00,23:34:00,26733,3,"",0,0,5.6035597048029
36373A745B1674,14:08:00,14:08:00,26731,1,"",0,0,0
36373A745B1674,14:17:00,14:17:00,26729,2,"",0,0,5.0518979399056
36373A745B1674,14:19:00,14:19:00,26733,3,"",0,0,5.6035597048029
36374A745B1674,01:16:00,01:16:00,26731,1,"",0,0,0
36374A745B1674,01:25:00,01:25:00,26729,2,"",0,0,5.0518979399056
36374A745B1674,01:30:00,01:30:00,26733,3,"",0,0,5.6035597048029
36375A745B1674,15:23:00,15:23:00,26731,1,"",0,0,0
36375A745B1674,15:32:00,15:32:00,26729,2,"",0,0,5.0518979399056
36375A745B1674,15:34:00,15:34:00,26733,3,"",0,0,5.6035597048029
36376A745B1674,04:11:00,04:11:00,26731,1,"",0,0,0
36376A745B1674,04:20:00,04:20:00,26729,2,"",0,0,5.0518979399056
36376A745B1674,04:25:00,04:25:00,26733,3,"",0,0,5.6035597048029
36377A745B1674,16:38:00,16:38:00,26731,1,"",0,0,0
36377A745B1674,16:41:00,16:41:00,26729,2,"",0,0,5.0518979399056
36377A745B1674,16:45:00,16:45:00,26733,3,"",0,0,5.6035597048029
36378A745B1674,07:06:00,07:06:00,26731,1,"",0,0,0
36378A745B1674,07:15:00,07:15:00,26729,2,"",0,0,5.0518979399056
36378A745B1674,07:17:00,07:17:00,26733,3,"",0,0,5.6035597048029
36379A745B1674,17:53:00,17:53:00,26731,1,"",0,0,0
36379A745B1674,18:02:00,18:02:00,26729,2,"",0,0,5.0518979399056
36379A745B1674,18:04:00,18:04:00,26733,3,"",0,0,5.6035597048029
36380A745B1674,08:38:00,08:38:00,26731,1,"",0,0,0
36380A745B1674,08:47:00,08:47:00,26729,2,"",0,0,5.0518979399056
36380A745B1674,08:49:00,08:49:00,26733,3,"",0,0,5.6035597048029
36381A745B1674,19:08:00,19:08:00,26731,1,"",0,0,0
36381A745B1674,19:17:00,19:17:00,26729,2,"",0,0,5.0518979399056
36381A745B1674,19:19:00,19:19:00,26733,3,"",0,0,5.6035597048029
36382A745B1674,09:53:00,09:53:00,26731,1,"",0,0,0
36382A745B1674,10:02:00,10:02:00,26729,2,"",0,0,5.0518979399056
36382A745B1674,10:04:00,10:04:00,26733,3,"",0,0,5.6035597048029
36383A745B1674,20:23:00,20:23:00,26731,1,"",0,0,0
36383A745B1674,20:32:00,20:32:00,26729,2,"",0,0,5.0518979399056
36383A745B1674,20:34:00,20:34:00,26733,3,"",0,0,5.6035597048029
36384A745B1674,11:08:00,11:08:00,26731,1,"",0,0,0
36384A745B1674,11:17:00,11:17:00,26729,2,"",0,0,5.0518979399056
36384A745B1674,11:19:00,11:19:00,26733,3,"",0,0,5.6035597048029
36385A745B1674,21:53:00,21:53:00,26731,1,"",0,0,0
36385A745B1674,22:02:00,22:02:00,26729,2,"",0,0,5.0518979399056
36385A745B1674,22:04:00,22:04:00,26733,3,"",0,0,5.6035597048029
36386A745B1674,12:38:00,12:38:00,26731,1,"",0,0,0
36386A745B1674,12:47:00,12:47:00,26729,2,"",0,0,5.0518979399056
36386A745B1674,12:49:00,12:49:00,26733,3,"",0,0,5.6035597048029
36387A745B1674,23:08:00,23:08:00,26731,1,"",0,0,0
36387A745B1674,23:17:00,23:17:00,26729,2,"",0,0,5.0518979399056
36387A745B1674,23:19:00,23:19:00,26733,3,"",0,0,5.6035597048029
36388A745B1674,13:53:00,13:53:00,26731,1,"",0,0,0
36388A745B1674,14:02:00,14:02:00,26729,2,"",0,0,5.0518979399056
36388A745B1674,14:04:00,14:04:00,26733,3,"",0,0,5.6035597048029
36389A745B1674,00:41:00,00:41:00,26731,1,"",0,0,0
36389A745B1674,00:50:00,00:50:00,26729,2,"",0,0,5.0518979399056
36389A745B1674,00:55:00,00:55:00,26733,3,"",0,0,5.6035597048029
36390A745B1674,15:08:00,15:08:00,26731,1,"",0,0,0
36390A745B1674,15:17:00,15:17:00,26729,2,"",0,0,5.0518979399056
36390A745B1674,15:19:00,15:19:00,26733,3,"",0,0,5.6035597048029
36391A745B1674,03:36:00,03:36:00,26731,1,"",0,0,0
36391A745B1674,03:45:00,03:45:00,26729,2,"",0,0,5.0518979399056
36391A745B1674,03:50:00,03:50:00,26733,3,"",0,0,5.6035597048029
36392A745B1674,16:23:00,16:23:00,26731,1,"",0,0,0
36392A745B1674,16:26:00,16:26:00,26729,2,"",0,0,5.0518979399056
36392A745B1674,16:30:00,16:30:00,26733,3,"",0,0,5.6035597048029
36393A745B1674,06:31:00,06:31:00,26731,1,"",0,0,0
36393A745B1674,06:40:00,06:40:00,26729,2,"",0,0,5.0518979399056
36393A745B1674,06:42:00,06:42:00,26733,3,"",0,0,5.6035597048029
36394A745B1674,17:38:00,17:38:00,26731,1,"",0,0,0
36394A745B1674,17:47:00,17:47:00,26729,2,"",0,0,5.0518979399056
36394A745B1674,17:49:00,17:49:00,26733,3,"",0,0,5.6035597048029
36395A745B1674,08:08:00,08:08:00,26731,1,"",0,0,0
36395A745B1674,08:17:00,08:17:00,26729,2,"",0,0,5.0518979399056
36395A745B1674,08:19:00,08:19:00,26733,3,"",0,0,5.6035597048029
36396A745B1674,18:38:00,18:38:00,26731,1,"",0,0,0
36396A745B1674,18:47:00,18:47:00,26729,2,"",0,0,5.0518979399056
36396A745B1674,18:49:00,18:49:00,26733,3,"",0,0,5.6035597048029
36397A745B1674,09:23:00,09:23:00,26731,1,"",0,0,0
36397A745B1674,09:32:00,09:32:00,26729,2,"",0,0,5.0518979399056
36397A745B1674,09:34:00,09:34:00,26733,3,"",0,0,5.6035597048029
36398A745B1674,19:53:00,19:53:00,26731,1,"",0,0,0
36398A745B1674,20:02:00,20:02:00,26729,2,"",0,0,5.0518979399056
36398A745B1674,20:04:00,20:04:00,26733,3,"",0,0,5.6035597048029
36399A745B1674,10:38:00,10:38:00,26731,1,"",0,0,0
36399A745B1674,10:47:00,10:47:00,26729,2,"",0,0,5.0518979399056
36399A745B1674,10:49:00,10:49:00,26733,3,"",0,0,5.6035597048029
36400A745B1674,21:08:00,21:08:00,26731,1,"",0,0,0
36400A745B1674,21:17:00,21:17:00,26729,2,"",0,0,5.0518979399056
36400A745B1674,21:19:00,21:19:00,26733,3,"",0,0,5.6035597048029
36401A745B1674,11:53:00,11:53:00,26731,1,"",0,0,0
36401A745B1674,11:56:00,11:56:00,26729,2,"",0,0,5.0518979399056
36401A745B1674,12:00:00,12:00:00,26733,3,"",0,0,5.6035597048029
36402A745B1674,22:23:00,22:23:00,26731,1,"",0,0,0
36402A745B1674,22:32:00,22:32:00,26729,2,"",0,0,5.0518979399056
36402A745B1674,22:34:00,22:34:00,26733,3,"",0,0,5.6035597048029
36403A745B1674,13:08:00,13:08:00,26731,1,"",0,0,0
36403A745B1674,13:17:00,13:17:00,26729,2,"",0,0,5.0518979399056
36403A745B1674,13:19:00,13:19:00,26733,3,"",0,0,5.6035597048029
36404A745B1674,23:38:00,23:38:00,26731,1,"",0,0,0
36404A745B1674,23:47:00,23:47:00,26729,2,"",0,0,5.0518979399056
36404A745B1674,23:49:00,23:49:00,26733,3,"",0,0,5.6035597048029
45349A745B1674,14:23:00,14:23:00,26731,1,"",0,0,0
45349A745B1674,14:32:00,14:32:00,26729,2,"",0,0,5.0518979399056
45349A745B1674,14:34:00,14:34:00,26733,3,"",0,0,5.6035597048029
36406A745B1674,01:51:00,01:51:00,26731,1,"",0,0,0
36406A745B1674,02:00:00,02:00:00,26729,2,"",0,0,5.0518979399056
36406A745B1674,02:05:00,02:05:00,26733,3,"",0,0,5.6035597048029
36407A745B1674,15:38:00,15:38:00,26731,1,"",0,0,0
36407A745B1674,15:47:00,15:47:00,26729,2,"",0,0,5.0518979399056
36407A745B1674,15:49:00,15:49:00,26733,3,"",0,0,5.6035597048029
36408A745B1674,04:46:00,04:46:00,26731,1,"",0,0,0
36408A745B1674,04:55:00,04:55:00,26729,2,"",0,0,5.0518979399056
36408A745B1674,05:00:00,05:00:00,26733,3,"",0,0,5.6035597048029
36409A745B1674,16:53:00,16:53:00,26731,1,"",0,0,0
36409A745B1674,16:56:00,16:56:00,26729,2,"",0,0,5.0518979399056
36409A745B1674,17:00:00,17:00:00,26733,3,"",0,0,5.6035597048029
36410A746B1674,11:58:00,11:58:00,26731,1,"",0,0,0
36410A746B1674,12:07:00,12:07:00,26729,2,"",0,0,5.0518979399056
36410A746B1674,12:09:00,12:09:00,26733,3,"",0,0,5.6035597048029
36411A746B1674,22:21:00,22:21:00,26731,1,"",0,0,0
36411A746B1674,22:30:00,22:30:00,26729,2,"",0,0,5.0518979399056
36411A746B1674,22:32:00,22:32:00,26733,3,"",0,0,5.6035597048029
36412A746B1674,13:18:00,13:18:00,26731,1,"",0,0,0
36412A746B1674,13:27:00,13:27:00,26729,2,"",0,0,5.0518979399056
36412A746B1674,13:29:00,13:29:00,26733,3,"",0,0,5.6035597048029
36413A746B1674,00:11:00,00:11:00,26731,1,"",0,0,0
36413A746B1674,00:20:00,00:20:00,26729,2,"",0,0,5.0518979399056
36413A746B1674,00:25:00,00:25:00,26733,3,"",0,0,5.6035597048029
36414A746B1674,14:38:00,14:38:00,26731,1,"",0,0,0
36414A746B1674,14:47:00,14:47:00,26729,2,"",0,0,5.0518979399056
36414A746B1674,14:49:00,14:49:00,26733,3,"",0,0,5.6035597048029
36415A746B1674,03:01:00,03:01:00,26731,1,"",0,0,0
36415A746B1674,03:10:00,03:10:00,26729,2,"",0,0,5.0518979399056
36415A746B1674,03:15:00,03:15:00,26733,3,"",0,0,5.6035597048029
36416A746B1674,16:18:00,16:18:00,26731,1,"",0,0,0
36416A746B1674,16:27:00,16:27:00,26729,2,"",0,0,5.0518979399056
36416A746B1674,16:29:00,16:29:00,26733,3,"",0,0,5.6035597048029
36417A746B1674,05:21:00,05:21:00,26731,1,"",0,0,0
36417A746B1674,05:30:00,05:30:00,26729,2,"",0,0,5.0518979399056
36417A746B1674,05:35:00,05:35:00,26733,3,"",0,0,5.6035597048029
36418A746B1674,17:38:00,17:38:00,26731,1,"",0,0,0
36418A746B1674,17:47:00,17:47:00,26729,2,"",0,0,5.0518979399056
36418A746B1674,17:49:00,17:49:00,26733,3,"",0,0,5.6035597048029
36419A746B1674,07:06:00,07:06:00,26731,1,"",0,0,0
36419A746B1674,07:15:00,07:15:00,26729,2,"",0,0,5.0518979399056
36419A746B1674,07:20:00,07:20:00,26733,3,"",0,0,5.6035597048029
36420A746B1674,18:58:00,18:58:00,26731,1,"",0,0,0
36420A746B1674,19:07:00,19:07:00,26729,2,"",0,0,5.0518979399056
36420A746B1674,19:09:00,19:09:00,26733,3,"",0,0,5.6035597048029
36421A746B1674,08:51:00,08:51:00,26731,1,"",0,0,0
36421A746B1674,09:00:00,09:00:00,26729,2,"",0,0,5.0518979399056
36421A746B1674,09:05:00,09:05:00,26733,3,"",0,0,5.6035597048029
36422A746B1674,19:58:00,19:58:00,26731,1,"",0,0,0
36422A746B1674,20:07:00,20:07:00,26729,2,"",0,0,5.0518979399056
36422A746B1674,20:09:00,20:09:00,26733,3,"",0,0,5.6035597048029
36423A746B1674,10:36:00,10:36:00,26731,1,"",0,0,0
36423A746B1674,10:45:00,10:45:00,26729,2,"",0,0,5.0518979399056
36423A746B1674,10:50:00,10:50:00,26733,3,"",0,0,5.6035597048029
36424A746B1674,20:58:00,20:58:00,26731,1,"",0,0,0
36424A746B1674,21:07:00,21:07:00,26729,2,"",0,0,5.0518979399056
36424A746B1674,21:09:00,21:09:00,26733,3,"",0,0,5.6035597048029
36425A746B1674,11:38:00,11:38:00,26731,1,"",0,0,0
36425A746B1674,11:47:00,11:47:00,26729,2,"",0,0,5.0518979399056
36425A746B1674,11:49:00,11:49:00,26733,3,"",0,0,5.6035597048029
36426A746B1674,21:58:00,21:58:00,26731,1,"",0,0,0
36426A746B1674,22:07:00,22:07:00,26729,2,"",0,0,5.0518979399056
36426A746B1674,22:09:00,22:09:00,26733,3,"",0,0,5.6035597048029
36427A746B1674,12:58:00,12:58:00,26731,1,"",0,0,0
36427A746B1674,13:07:00,13:07:00,26729,2,"",0,0,5.0518979399056
36427A746B1674,13:09:00,13:09:00,26733,3,"",0,0,5.6035597048029
36428A746B1674,24:06:00,24:06:00,26731,1,"",0,0,0
36428A746B1674,24:15:00,24:15:00,26729,2,"",0,0,5.0518979399056
36428A746B1674,24:17:00,24:17:00,26733,3,"",0,0,5.6035597048029
36429A746B1674,14:18:00,14:18:00,26731,1,"",0,0,0
36429A746B1674,14:27:00,14:27:00,26729,2,"",0,0,5.0518979399056
36429A746B1674,14:29:00,14:29:00,26733,3,"",0,0,5.6035597048029
36430A746B1674,01:51:00,01:51:00,26731,1,"",0,0,0
36430A746B1674,02:00:00,02:00:00,26729,2,"",0,0,5.0518979399056
36430A746B1674,02:05:00,02:05:00,26733,3,"",0,0,5.6035597048029
36431A746B1674,15:38:00,15:38:00,26731,1,"",0,0,0
36431A746B1674,15:47:00,15:47:00,26729,2,"",0,0,5.0518979399056
36431A746B1674,15:49:00,15:49:00,26733,3,"",0,0,5.6035597048029
36432A746B1674,04:11:00,04:11:00,26731,1,"",0,0,0
36432A746B1674,04:20:00,04:20:00,26729,2,"",0,0,5.0518979399056
36432A746B1674,04:25:00,04:25:00,26733,3,"",0,0,5.6035597048029
36433A746B1674,16:58:00,16:58:00,26731,1,"",0,0,0
36433A746B1674,17:07:00,17:07:00,26729,2,"",0,0,5.0518979399056
36433A746B1674,17:09:00,17:09:00,26733,3,"",0,0,5.6035597048029
36434A746B1674,05:56:00,05:56:00,26731,1,"",0,0,0
36434A746B1674,06:05:00,06:05:00,26729,2,"",0,0,5.0518979399056
36434A746B1674,06:10:00,06:10:00,26733,3,"",0,0,5.6035597048029
36435A746B1674,18:18:00,18:18:00,26731,1,"",0,0,0
36435A746B1674,18:27:00,18:27:00,26729,2,"",0,0,5.0518979399056
36435A746B1674,18:29:00,18:29:00,26733,3,"",0,0,5.6035597048029
36436A746B1674,07:41:00,07:41:00,26731,1,"",0,0,0
